SessionID;CustomerID;SessionDurationMinutes;NumberOfPagesVisited;ItemsAddedToCart;ItemsRemovedFromCart;DeviceUsed
45199;1462;6.28;4;0;0;Tablet
45200;6787;5.52;5;4;0;Desktop
45201;8232;14.80;16;2;0;Tablet
45202;7702;9.90;8;0;0;Desktop
45203;2555;28.99;24;4;0;Tablet
45204;11726;4.94;5;0;0;Desktop
45205;8595;11.36;9;1;0;Tablet
45206;9977;1.45;2;2;1;Mobile
45207;3096;6.85;6;1;0;Tablet
45208;462;27.04;19;3;0;Desktop
45209;10857;40.25;24;0;0;Desktop
45210;3195;1.34;2;1;0;Tablet
45211;9664;13.88;20;3;0;Mobile
45212;11873;10.50;8;1;0;Tablet
45213;10280;10.00;16;0;0;Desktop
45214;4381;6.61;11;4;0;Tablet
45215;8467;8.22;12;3;0;Tablet
45216;2008;15.27;10;0;0;Desktop
45217;7643;8.97;7;0;0;Desktop
45218;3437;3.04;4;0;0;Mobile
45219;3925;11.05;21;0;0;Mobile
45220;2502;5.29;5;0;0;Tablet
45221;1118;2.11;4;4;0;Desktop
45222;7487;3.13;3;0;0;Desktop
45223;11368;18.47;23;0;0;Desktop
45224;2160;10.35;9;0;0;Tablet
45225;3863;19.50;23;4;0;Desktop
45226;8257;3.27;2;0;0;Tablet
45227;2800;4.03;6;2;0;Desktop
45228;4164;12.69;9;3;0;Tablet
45229;160;28.01;19;0;0;Desktop
45230;8681;3.11;5;4;0;Desktop
45231;9754;11.26;6;2;0;Tablet
45232;9389;32.02;17;0;0;Desktop
45233;1659;31.68;16;1;0;Tablet
45234;12262;7.13;4;0;0;Desktop
45235;1114;16.76;10;4;2;Mobile
45236;1204;9.50;16;1;0;Desktop
45237;10520;6.80;8;1;0;Desktop
45238;2183;12.07;9;1;0;Desktop
45239;1169;11.25;18;3;0;Desktop
45240;9040;11.76;10;0;0;Tablet
45241;8942;11.58;8;3;0;Tablet
45242;4499;2.18;2;2;0;Desktop
45243;5991;12.40;24;0;0;Tablet
45244;5522;29.38;19;0;0;Desktop
45245;7890;12.66;11;2;0;Desktop
45246;5719;30.69;19;2;1;Mobile
45247;12275;11.07;9;0;0;Tablet
45248;9787;29.74;23;0;0;Tablet
45249;11165;30.46;19;0;0;Mobile
45250;9826;14.53;10;2;1;Tablet
45251;1577;16.19;17;0;0;Mobile
45252;6408;4.47;4;4;0;Desktop
45253;10755;18.52;13;4;0;Mobile
45254;4003;25.64;25;0;0;Tablet
45255;12468;1.50;1;0;0;Desktop
45256;4996;13.59;10;2;0;Mobile
45257;6824;7.30;11;4;0;Tablet
45258;50;24.36;13;4;0;Mobile
45259;10112;9.51;9;3;0;Tablet
45260;6457;13.98;25;0;0;Desktop
45261;5846;17.63;23;0;0;Desktop
45262;10752;33.68;22;0;0;Desktop
45263;12487;33.71;19;2;0;Mobile
45264;10114;31.62;16;0;0;Desktop
45265;6913;17.42;17;0;0;Tablet
45266;7692;29.76;18;2;1;Desktop
45267;11744;14.97;15;2;0;Desktop
45268;11940;6.77;8;2;1;Desktop
45269;10226;23.68;16;0;0;Desktop
45270;7241;9.78;6;2;0;Mobile
45271;10690;3.95;3;0;0;Tablet
45272;7459;8.06;8;1;0;Mobile
45273;8651;4.73;5;1;0;Mobile
45274;7862;18.43;17;0;0;Tablet
45275;281;14.96;14;4;0;Mobile
45276;524;30.73;17;4;0;Mobile
45277;9973;1.43;1;1;0;Mobile
45278;12484;14.77;20;3;2;Desktop
45279;126;22.07;25;0;0;Tablet
45280;11841;22.66;16;0;0;Tablet
45281;5623;18.35;18;0;0;Mobile
45282;1903;10.30;11;2;0;Mobile
45283;8232;12.93;18;4;0;Tablet
45284;10903;32.25;17;3;0;Desktop
45285;6153;33.16;18;0;0;Desktop
45286;10667;1.71;2;0;0;Tablet
45287;3569;23.68;19;0;0;Desktop
45288;253;21.07;17;0;0;Mobile
45289;10034;12.17;23;0;0;Desktop
45290;8001;6.41;11;0;0;Mobile
45291;7197;5.95;4;1;0;Tablet
45292;11376;26.35;23;1;0;Tablet
45293;487;27.64;14;0;0;Desktop
45294;11697;14.90;9;0;0;Tablet
45295;9231;17.01;9;0;0;Mobile
45296;4865;17.85;11;1;0;Desktop
45297;10147;5.24;4;0;0;Desktop
45298;4771;20.95;15;1;0;Mobile
45299;11802;4.24;4;1;0;Mobile
45300;7391;8.54;7;0;0;Tablet
45301;6001;20.17;19;0;0;Tablet
45302;9439;28.95;24;0;0;Mobile
45303;1670;26.48;17;4;0;Mobile
45304;867;1.37;1;3;0;Tablet
45305;11378;24.83;14;3;0;Desktop
45306;6973;21.08;25;0;0;Tablet
45307;9999;18.21;11;3;0;Mobile
45308;2336;7.71;10;2;1;Desktop
45309;2260;27.35;25;0;0;Tablet
45310;2111;14.74;8;3;0;Desktop
45311;10026;10.17;16;0;0;Mobile
45312;1224;37.77;24;0;0;Tablet
45313;12290;9.73;12;0;0;Desktop
45314;6030;44.84;25;3;0;Mobile
45315;11116;26.42;23;0;0;Tablet
45316;3929;5.54;3;2;0;Tablet
45317;1238;6.75;8;0;0;Desktop
45318;1137;20.22;25;2;0;Desktop
45319;3041;6.80;4;0;0;Tablet
45320;12098;4.07;3;3;0;Tablet
45321;2735;38.46;23;0;0;Desktop
45322;11175;34.61;18;0;0;Desktop
45323;3645;7.41;12;4;2;Desktop
45324;5745;20.96;11;0;0;Tablet
45325;5905;4.44;3;2;1;Mobile
45326;1311;18.77;23;2;0;Tablet
45327;2029;3.26;2;4;0;Tablet
45328;5395;29.55;25;3;0;Mobile
45329;11782;19.13;10;0;0;Desktop
45330;4052;23.11;16;0;0;Mobile
45331;4555;22.68;12;2;1;Mobile
45332;4472;7.14;14;0;0;Tablet
45333;9531;2.70;3;2;0;Desktop
45334;2625;21.94;15;2;0;Desktop
45335;11568;14.58;21;1;0;Tablet
45336;9095;22.52;21;2;0;Desktop
45337;10059;5.86;6;0;0;Tablet
45338;2696;8.09;9;0;0;Tablet
45339;3330;6.15;6;2;0;Mobile
45340;3789;23.46;13;0;0;Desktop
45341;4607;4.74;7;0;0;Tablet
45342;4757;3.30;2;1;0;Mobile
45343;8113;34.12;19;1;0;Tablet
45344;11714;13.95;23;1;0;Desktop
45345;3328;8.30;9;2;0;Tablet
45346;11897;9.02;11;0;0;Mobile
45347;77;8.47;5;0;0;Tablet
45348;3336;27.05;17;0;0;Mobile
45349;11799;6.42;4;4;3;Tablet
45350;11018;3.02;6;4;0;Mobile
45351;7968;14.97;18;0;0;Mobile
45352;1555;1.12;1;1;0;Desktop
45353;3987;17.53;16;0;0;Mobile
45354;10050;8.62;12;3;0;Desktop
45355;11989;5.73;4;2;1;Desktop
45356;5185;13.56;19;0;0;Desktop
45357;5853;30.97;18;4;0;Desktop
45358;12459;30.53;18;4;0;Mobile
45359;5803;8.87;16;4;0;Tablet
45360;11962;6.46;10;4;0;Desktop
45361;9275;41.40;23;2;0;Tablet
45362;310;14.86;12;0;0;Tablet
45363;4930;23.53;22;3;0;Tablet
45364;5840;17.04;11;0;0;Mobile
45365;7053;5.48;8;0;0;Tablet
45366;3466;1.72;2;4;0;Tablet
45367;362;3.02;3;3;0;Mobile
45368;5659;5.80;6;0;0;Desktop
45369;4407;48.55;25;0;0;Desktop
45370;8816;12.20;9;0;0;Desktop
45371;3955;27.82;14;0;0;Desktop
45372;11151;8.35;6;1;0;Tablet
45373;6662;11.71;23;3;0;Tablet
45374;1767;14.07;15;3;0;Tablet
45375;4445;7.10;4;0;0;Tablet
45376;7019;20.62;11;3;2;Mobile
45377;4094;14.16;14;3;2;Desktop
45378;4399;12.84;14;4;1;Mobile
45379;9791;18.73;13;2;0;Desktop
45380;2954;8.07;6;2;0;Tablet
45381;1970;1.24;2;2;0;Mobile
45382;788;35.94;21;0;0;Mobile
45383;8412;25.64;19;0;0;Desktop
45384;4749;27.05;18;3;0;Mobile
45385;10408;20.28;25;0;0;Mobile
45386;3835;6.79;8;1;0;Mobile
45387;445;11.70;22;0;0;Tablet
45388;8852;22.02;16;0;0;Desktop
45389;11855;2.69;4;0;0;Tablet
45390;9614;2.92;2;1;0;Tablet
45391;2811;5.10;5;0;0;Mobile
45392;8762;1.64;1;1;0;Tablet
45393;1769;27.43;24;1;0;Mobile
45394;2551;2.84;3;0;0;Mobile
45395;9419;6.08;4;0;0;Desktop
45396;8991;1.72;1;0;0;Mobile
45397;5797;16.98;9;1;0;Mobile
45398;9345;15.47;11;3;0;Desktop
45399;7515;29.72;18;3;0;Mobile
45400;5093;15.84;16;2;0;Mobile
45401;10251;1.82;1;3;0;Mobile
45402;8347;11.13;7;0;0;Desktop
45403;3839;1.40;2;0;0;Mobile
45404;9730;38.85;23;2;0;Desktop
45405;7539;10.71;8;0;0;Mobile
45406;6845;24.72;14;0;0;Mobile
45407;10811;33.83;25;3;0;Mobile
45408;10691;17.04;13;2;1;Desktop
45409;6885;1.74;1;4;0;Tablet
45410;2590;13.84;13;0;0;Desktop
45411;6659;12.13;10;4;0;Mobile
45412;3592;10.74;7;4;0;Desktop
45413;2561;3.37;3;0;0;Mobile
45414;2167;10.28;8;0;0;Tablet
45415;5374;23.14;12;2;0;Desktop
45416;9377;33.70;20;0;0;Desktop
45417;12420;15.39;12;2;0;Mobile
45418;8930;17.16;20;0;0;Desktop
45419;7913;34.29;20;2;0;Mobile
45420;5523;19.85;22;0;0;Desktop
45421;10244;15.17;12;0;0;Desktop
45422;3803;25.70;19;1;0;Desktop
45423;1908;4.48;4;0;0;Tablet
45424;4368;37.95;21;0;0;Mobile
45425;11340;5.16;5;0;0;Desktop
45426;3549;34.08;18;3;0;Tablet
45427;9312;7.03;10;1;0;Desktop
45428;4251;11.56;15;4;0;Tablet
45429;11155;17.19;12;3;0;Tablet
45430;7988;24.61;24;3;0;Desktop
45431;7056;12.64;9;4;1;Tablet
45432;4827;17.62;24;0;0;Desktop
45433;6754;32.72;17;0;0;Mobile
45434;12160;5.71;4;2;0;Desktop
45435;4922;3.12;5;4;2;Tablet
45436;3497;22.26;16;1;0;Mobile
45437;6753;24.50;25;1;0;Tablet
45438;9200;4.06;5;0;0;Mobile
45439;8448;30.11;23;0;0;Mobile
45440;11739;9.54;5;0;0;Desktop
45441;587;2.59;2;0;0;Tablet
45442;7344;47.26;25;4;0;Tablet
45443;987;14.16;19;4;0;Tablet
45444;1691;21.02;21;2;1;Tablet
45445;11654;9.85;12;0;0;Tablet
45446;5374;3.07;4;4;0;Tablet
45447;8985;9.61;5;3;1;Mobile
45448;10653;7.91;13;0;0;Desktop
45449;6853;37.72;23;0;0;Tablet
45450;2579;7.23;12;3;0;Mobile
45451;10773;3.47;3;0;0;Mobile
45452;9948;13.17;18;4;2;Mobile
45453;3961;32.75;21;0;0;Tablet
45454;8628;11.86;17;4;0;Mobile
45455;3931;13.02;10;2;0;Tablet
45456;2213;14.18;13;1;0;Tablet
45457;3337;25.74;22;2;0;Desktop
45458;6494;6.77;4;3;1;Desktop
45459;6782;18.72;23;0;0;Desktop
45460;7666;13.06;11;2;0;Tablet
45461;11455;15.64;12;1;0;Desktop
45462;8176;32.89;17;0;0;Desktop
45463;5349;5.04;5;4;0;Desktop
45464;1319;15.88;14;3;0;Tablet
45465;493;14.07;23;0;0;Tablet
45466;10143;12.00;21;2;0;Mobile
45467;6007;25.43;21;4;0;Mobile
45468;5702;39.08;25;1;0;Desktop
45469;5770;31.23;19;1;0;Mobile
45470;2186;4.63;4;2;0;Tablet
45471;8740;1.02;2;4;0;Mobile
45472;7740;4.70;6;0;0;Desktop
45473;1603;1.40;1;3;0;Mobile
45474;7336;16.12;10;4;0;Desktop
45475;6355;16.35;23;0;0;Tablet
45476;6845;8.96;8;2;0;Mobile
45477;3432;12.57;24;2;1;Tablet
45478;3819;24.48;18;4;0;Mobile
45479;6215;14.22;8;1;0;Tablet
45480;4578;5.63;4;0;0;Desktop
45481;6441;13.19;17;0;0;Mobile
45482;7541;3.07;3;3;0;Desktop
45483;7231;18.91;25;0;0;Mobile
45484;107;38.28;24;2;0;Desktop
45485;7036;38.12;22;0;0;Desktop
45486;7;17.72;11;0;0;Tablet
45487;10423;11.87;17;0;0;Tablet
45488;6007;18.99;22;1;0;Desktop
45489;12179;28.77;18;0;0;Mobile
45490;113;10.68;8;3;0;Tablet
45491;4743;11.22;7;4;0;Mobile
45492;9034;12.83;19;2;0;Tablet
45493;1022;20.22;12;0;0;Tablet
45494;1484;32.54;23;2;0;Tablet
45495;12246;34.43;22;3;0;Mobile
45496;8649;18.03;23;0;0;Mobile
45497;10544;30.13;17;2;1;Desktop
45498;10495;11.27;21;1;0;Mobile
45499;7388;17.05;13;0;0;Mobile
45500;5992;42.64;25;4;0;Mobile
45501;7128;6.03;4;0;0;Tablet
45502;12105;10.25;16;2;0;Mobile
45503;4303;20.95;23;0;0;Tablet
45504;2894;13.51;9;1;0;Desktop
45505;1347;16.40;22;4;2;Mobile
45506;7558;7.88;15;0;0;Tablet
45507;5731;24.59;16;1;0;Desktop
45508;7597;1.95;1;0;0;Tablet
45509;10495;31.29;19;4;0;Mobile
45510;5948;3.01;2;0;0;Mobile
45511;12098;36.77;20;0;0;Tablet
45512;8511;18.10;23;4;0;Desktop
45513;11830;28.95;16;0;0;Tablet
45514;7340;9.26;12;0;0;Mobile
45515;7912;17.69;10;0;0;Mobile
45516;11341;11.59;11;0;0;Mobile
45517;11628;32.14;21;0;0;Desktop
45518;2428;45.58;25;2;0;Mobile
45519;365;17.45;15;2;0;Desktop
45520;5887;18.72;10;2;0;Mobile
45521;8501;19.94;10;1;0;Mobile
45522;1520;1.83;1;0;0;Tablet
45523;3862;8.39;7;0;0;Desktop
45524;3114;18.52;22;0;0;Tablet
45525;10546;11.21;7;0;0;Tablet
45526;6520;6.27;4;0;0;Mobile
45527;1596;11.64;20;1;0;Desktop
45528;8907;2.40;2;0;0;Tablet
45529;1373;6.79;5;0;0;Mobile
45530;256;27.92;14;4;0;Mobile
45531;5612;8.83;14;2;0;Desktop
45532;6219;6.75;13;0;0;Tablet
45533;4994;22.40;23;4;0;Desktop
45534;2426;17.80;10;0;0;Mobile
45535;2566;2.58;3;3;0;Desktop
45536;3689;7.90;6;0;0;Desktop
45537;2381;2.19;2;2;0;Tablet
45538;2253;23.35;14;0;0;Mobile
45539;8171;25.77;15;0;0;Desktop
45540;3440;24.53;15;0;0;Desktop
45541;2288;45.80;25;1;0;Desktop
45542;10981;25.64;15;3;0;Tablet
45543;957;21.62;25;3;2;Mobile
45544;8549;15.42;12;0;0;Mobile
45545;3360;23.09;18;0;0;Tablet
45546;3142;5.52;6;0;0;Desktop
45547;9675;46.13;25;3;0;Desktop
45548;4109;14.19;13;1;0;Mobile
45549;4460;1.52;1;0;0;Mobile
45550;7594;1.60;2;1;0;Mobile
45551;3643;20.36;14;3;0;Desktop
45552;2300;36.01;19;2;1;Tablet
45553;7744;10.29;20;0;0;Mobile
45554;9561;35.24;21;0;0;Tablet
45555;183;24.11;16;3;0;Mobile
45556;1794;23.08;12;0;0;Mobile
45557;5654;29.15;23;0;0;Mobile
45558;3693;7.85;12;0;0;Tablet
45559;3177;8.99;11;4;1;Tablet
45560;11327;5.97;11;2;0;Mobile
45561;11379;15.12;14;4;0;Mobile
45562;8532;14.15;11;4;0;Desktop
45563;10901;43.71;24;0;0;Desktop
45564;4204;9.73;16;0;0;Mobile
45565;2054;21.80;20;4;0;Tablet
45566;1274;33.28;20;4;2;Tablet
45567;306;23.43;13;4;2;Tablet
45568;2328;8.13;8;0;0;Desktop
45569;3444;29.93;21;2;0;Mobile
45570;8942;39.02;25;0;0;Mobile
45571;12442;7.49;6;0;0;Tablet
45572;3067;34.96;22;3;2;Tablet
45573;4442;1.86;1;1;0;Mobile
45574;4115;22.09;17;0;0;Mobile
45575;11652;2.75;3;1;0;Mobile
45576;10615;23.05;24;0;0;Desktop
45577;11443;14.12;22;1;0;Tablet
45578;10432;15.43;20;0;0;Mobile
45579;9619;17.69;21;0;0;Desktop
45580;11304;17.39;18;0;0;Desktop
45581;5240;12.93;20;0;0;Tablet
45582;12136;11.18;11;4;3;Tablet
45583;2118;2.94;2;4;2;Tablet
45584;2348;20.83;14;4;0;Desktop
45585;10586;21.37;20;4;0;Tablet
45586;8157;2.97;3;0;0;Tablet
45587;7399;29.07;17;0;0;Desktop
45588;3345;16.46;18;3;0;Desktop
45589;10496;11.95;15;4;0;Tablet
45590;5255;20.78;16;2;0;Tablet
45591;2457;7.40;5;1;0;Desktop
45592;6314;20.00;11;4;2;Desktop
45593;6606;29.73;16;4;0;Desktop
45594;1259;16.04;21;0;0;Mobile
45595;303;7.28;8;0;0;Desktop
45596;5305;35.38;22;0;0;Desktop
45597;5577;6.97;8;0;0;Desktop
45598;1413;5.09;5;3;0;Mobile
45599;11488;30.69;21;0;0;Desktop
45600;6888;14.43;19;1;0;Desktop
45601;144;6.93;5;1;0;Desktop
45602;260;10.70;10;2;0;Mobile
45603;1167;0.81;1;4;1;Tablet
45604;7063;8.64;5;1;0;Tablet
45605;10011;30.06;21;0;0;Mobile
45606;11405;22.52;19;1;0;Desktop
45607;3377;14.82;10;1;0;Desktop
45608;1909;6.49;5;4;0;Mobile
45609;12002;46.16;24;0;0;Tablet
45610;12174;7.93;15;0;0;Tablet
45611;4138;19.34;21;0;0;Mobile
45612;10285;14.70;24;4;0;Desktop
45613;6205;20.58;13;0;0;Mobile
45614;7651;16.59;16;0;0;Tablet
45615;2690;33.27;19;2;0;Desktop
45616;752;12.20;12;0;0;Mobile
45617;2213;14.50;11;0;0;Mobile
45618;11909;9.05;6;0;0;Desktop
45619;486;9.96;5;2;0;Desktop
45620;8145;20.74;11;0;0;Mobile
45621;11370;25.69;19;0;0;Mobile
45622;2702;7.66;5;0;0;Tablet
45623;10277;8.31;5;0;0;Mobile
45624;11346;14.29;16;0;0;Tablet
45625;11735;32.84;23;0;0;Mobile
45626;11213;25.70;21;4;0;Tablet
45627;449;1.99;1;1;0;Tablet
45628;9798;17.38;14;0;0;Tablet
45629;9072;10.17;20;0;0;Tablet
45630;2595;24.92;25;3;2;Mobile
45631;8472;2.99;4;0;0;Mobile
45632;9527;24.80;16;0;0;Mobile
45633;10046;1.06;2;3;0;Tablet
45634;12206;8.23;10;4;0;Mobile
45635;10698;21.10;21;4;0;Mobile
45636;7966;5.80;7;0;0;Desktop
45637;2027;7.22;8;0;0;Tablet
45638;7055;29.36;16;0;0;Mobile
45639;3844;26.85;21;1;0;Mobile
45640;8220;4.80;3;4;0;Desktop
45641;11043;30.05;24;0;0;Tablet
45642;5980;37.29;21;0;0;Mobile
45643;9018;39.78;21;1;0;Tablet
45644;7830;26.17;20;2;1;Tablet
45645;9069;14.36;12;1;0;Tablet
45646;9773;6.43;7;3;2;Desktop
45647;3534;13.67;25;2;0;Mobile
45648;12316;11.57;6;1;0;Desktop
45649;4038;8.49;12;0;0;Desktop
45650;10780;13.04;7;0;0;Mobile
45651;4193;8.86;13;2;0;Desktop
45652;5334;5.54;5;3;0;Desktop
45653;900;9.05;5;0;0;Mobile
45654;11536;11.21;20;0;0;Tablet
45655;9459;11.38;17;0;0;Mobile
45656;11383;7.06;5;2;0;Mobile
45657;5563;16.00;14;1;0;Desktop
45658;9413;27.29;23;2;0;Desktop
45659;9488;14.77;21;0;0;Tablet
45660;8749;5.69;6;0;0;Mobile
45661;8537;6.13;12;0;0;Mobile
45662;7934;2.95;4;0;0;Tablet
45663;8080;20.91;14;1;0;Mobile
45664;11694;15.31;25;1;0;Desktop
45665;4259;31.59;19;4;0;Mobile
45666;2677;2.75;2;0;0;Tablet
45667;4791;7.63;12;3;0;Desktop
45668;937;5.52;5;0;0;Tablet
45669;6686;13.72;10;1;0;Mobile
45670;10579;34.70;21;2;1;Desktop
45671;12139;2.94;4;1;0;Desktop
45672;11263;2.15;2;3;0;Mobile
45673;4268;25.34;18;0;0;Desktop
45674;3557;23.62;22;2;0;Desktop
45675;7370;18.14;13;0;0;Desktop
45676;99;9.13;12;1;0;Mobile
45677;8507;7.15;10;0;0;Mobile
45678;3614;1.07;1;2;0;Mobile
45679;3332;13.44;18;0;0;Desktop
45680;6663;19.79;18;1;0;Mobile
45681;5267;26.69;22;0;0;Tablet
45682;428;22.56;16;0;0;Mobile
45683;3320;10.83;15;0;0;Desktop
45684;12473;14.80;13;0;0;Tablet
45685;4295;15.48;19;0;0;Desktop
45686;12402;11.17;22;0;0;Tablet
45687;8547;22.81;18;0;0;Mobile
45688;2733;12.20;7;2;1;Desktop
45689;2330;10.76;18;4;0;Desktop
45690;12435;12.72;8;4;0;Desktop
45691;4509;25.90;22;0;0;Desktop
45692;2665;36.04;24;0;0;Mobile
45693;1689;30.33;25;2;0;Desktop
45694;9044;8.34;7;0;0;Mobile
45695;10378;1.60;1;1;0;Mobile
45696;5993;9.47;6;4;0;Desktop
45697;7457;15.22;12;0;0;Desktop
45698;11824;21.90;13;3;1;Desktop
45699;4254;20.96;16;4;0;Tablet
45700;156;13.66;9;1;0;Tablet
45701;2150;32.62;18;4;3;Tablet
45702;1395;12.23;16;2;0;Desktop
45703;3683;26.26;14;3;0;Tablet
45704;318;4.39;8;1;0;Mobile
45705;11467;27.92;17;1;0;Mobile
45706;7568;6.03;6;0;0;Desktop
45707;8237;8.35;15;4;0;Desktop
45708;4031;11.49;19;0;0;Mobile
45709;650;4.31;3;1;0;Desktop
45710;7780;7.81;9;2;0;Tablet
45711;8579;19.76;21;2;0;Tablet
45712;3935;28.35;19;3;0;Tablet
45713;1554;18.98;11;0;0;Desktop
45714;9791;14.09;11;1;0;Desktop
45715;11126;1.73;3;1;0;Mobile
45716;5364;9.89;10;4;0;Tablet
45717;2595;23.45;25;4;0;Desktop
45718;12467;15.25;11;4;2;Tablet
45719;7433;19.63;14;0;0;Tablet
45720;9913;12.79;15;4;0;Desktop
45721;6008;1.15;1;0;0;Desktop
45722;233;15.54;11;0;0;Desktop
45723;5272;24.24;21;0;0;Desktop
45724;666;21.85;19;0;0;Mobile
45725;6683;2.92;4;3;0;Mobile
45726;3248;10.17;6;3;1;Mobile
45727;2398;6.29;4;3;0;Desktop
45728;11503;33.18;19;4;0;Mobile
45729;5042;21.40;23;0;0;Desktop
45730;12043;10.58;8;0;0;Desktop
45731;5392;7.40;6;0;0;Mobile
45732;5661;2.79;2;0;0;Mobile
45733;2382;6.88;12;0;0;Tablet
45734;842;3.19;3;4;0;Desktop
45735;2148;23.22;12;0;0;Desktop
45736;3419;8.92;17;2;0;Tablet
45737;5393;4.94;7;1;0;Tablet
45738;7639;26.46;25;4;0;Tablet
45739;3724;18.12;24;3;2;Desktop
45740;6497;4.45;4;3;0;Tablet
45741;4794;7.37;8;4;0;Mobile
45742;6594;2.77;2;4;0;Desktop
45743;10261;30.56;16;0;0;Mobile
45744;10376;11.41;6;4;0;Desktop
45745;6632;15.12;8;3;0;Mobile
45746;4080;11.76;7;0;0;Mobile
45747;660;40.53;23;0;0;Desktop
45748;5215;24.64;13;0;0;Mobile
45749;9928;27.90;19;0;0;Mobile
45750;8206;45.29;25;0;0;Desktop
45751;8358;2.92;4;0;0;Tablet
45752;10101;4.30;3;3;0;Tablet
45753;11901;26.38;17;0;0;Desktop
45754;12077;16.72;9;0;0;Tablet
45755;2797;32.03;22;1;0;Tablet
45756;11803;20.05;14;4;2;Mobile
45757;2432;2.85;2;0;0;Tablet
45758;239;8.75;7;1;0;Mobile
45759;6595;17.02;20;0;0;Tablet
45760;3894;8.41;6;0;0;Tablet
45761;3043;35.94;22;0;0;Desktop
45762;2899;47.77;24;4;0;Desktop
45763;5306;42.49;25;1;0;Tablet
45764;5632;2.65;4;0;0;Desktop
45765;3149;6.49;7;3;0;Mobile
45766;1567;30.97;17;2;0;Mobile
45767;3958;5.64;6;1;0;Tablet
45768;9103;35.01;20;3;0;Desktop
45769;12314;6.46;5;0;0;Tablet
45770;12125;3.63;2;1;0;Tablet
45771;5316;12.18;8;0;0;Tablet
45772;2274;1.10;2;4;0;Tablet
45773;11528;12.32;19;3;0;Tablet
45774;6257;12.48;9;0;0;Desktop
45775;1522;21.83;21;0;0;Desktop
45776;8942;18.85;20;3;0;Desktop
45777;2170;28.78;23;0;0;Desktop
45778;9794;7.00;7;1;0;Tablet
45779;6054;19.41;19;2;0;Mobile
45780;10595;2.50;2;4;1;Mobile
45781;3268;19.27;12;0;0;Desktop
45782;5852;13.96;8;1;0;Desktop
45783;646;4.33;3;0;0;Tablet
45784;10830;14.20;23;0;0;Desktop
45785;3801;11.08;19;2;0;Desktop
45786;9552;1.43;2;0;0;Mobile
45787;2585;17.23;11;1;0;Tablet
45788;11193;36.67;19;0;0;Desktop
45789;7743;13.92;11;2;0;Desktop
45790;3115;17.23;10;3;0;Mobile
45791;10212;40.61;25;0;0;Mobile
45792;7888;9.10;5;3;0;Tablet
45793;407;10.87;8;0;0;Mobile
45794;1049;13.38;25;0;0;Desktop
45795;7165;31.24;18;4;0;Mobile
45796;7418;35.17;22;1;0;Desktop
45797;5560;2.71;2;0;0;Tablet
45798;7380;8.26;11;2;0;Tablet
45799;5025;17.83;10;3;0;Mobile
45800;6229;19.08;25;0;0;Mobile
45801;2287;31.48;19;0;0;Tablet
45802;12120;32.08;22;3;0;Mobile
45803;5188;16.75;17;2;1;Mobile
45804;2889;9.34;8;4;0;Mobile
45805;4790;26.39;21;2;0;Mobile
45806;4304;32.19;21;1;0;Desktop
45807;4765;0.62;1;0;0;Tablet
45808;783;26.22;20;1;0;Desktop
45809;7661;14.03;8;0;0;Tablet
45810;10539;10.67;6;2;0;Mobile
45811;4563;10.57;14;1;0;Desktop
45812;6831;38.43;21;1;0;Desktop
45813;5635;10.65;11;4;0;Desktop
45814;1453;8.27;10;2;0;Mobile
45815;11290;1.38;2;1;0;Mobile
45816;11813;27.45;19;0;0;Tablet
45817;11909;2.27;4;0;0;Tablet
45818;11890;4.77;9;0;0;Tablet
45819;4866;17.77;16;2;1;Mobile
45820;5995;14.82;13;0;0;Desktop
45821;6023;31.85;23;1;0;Mobile
45822;2756;46.48;24;0;0;Mobile
45823;3836;39.24;25;1;0;Mobile
45824;8522;8.53;9;0;0;Mobile
45825;6128;28.12;15;3;2;Mobile
45826;848;22.20;25;0;0;Tablet
45827;4687;3.55;6;0;0;Desktop
45828;2390;1.72;2;4;0;Desktop
45829;4552;1.96;1;0;0;Desktop
45830;1765;12.63;12;0;0;Mobile
45831;693;32.24;21;0;0;Desktop
45832;3866;8.93;10;3;0;Desktop
45833;5639;44.98;24;0;0;Desktop
45834;10779;17.24;22;1;0;Tablet
45835;2968;42.01;24;4;1;Desktop
45836;7317;26.09;16;0;0;Tablet
45837;504;14.68;10;0;0;Desktop
45838;4817;24.73;19;0;0;Tablet
45839;6244;7.47;5;2;0;Desktop
45840;48;5.74;11;2;0;Tablet
45841;2167;18.61;15;0;0;Desktop
45842;1349;1.67;1;0;0;Desktop
45843;2545;41.03;24;0;0;Tablet
45844;11467;7.67;14;0;0;Tablet
45845;9791;7.16;10;3;0;Mobile
45846;9259;5.73;3;3;0;Mobile
45847;6873;24.88;22;2;0;Mobile
45848;10224;17.68;18;0;0;Mobile
45849;3442;1.62;3;0;0;Mobile
45850;3831;10.84;9;0;0;Tablet
45851;6447;18.54;22;3;0;Tablet
45852;10954;1.85;1;2;0;Tablet
45853;483;20.86;19;0;0;Mobile
45854;4406;11.22;18;4;0;Desktop
45855;4336;9.92;6;2;0;Desktop
45856;4509;23.07;16;3;0;Mobile
45857;2982;14.35;18;0;0;Tablet
45858;1789;5.14;6;2;0;Tablet
45859;11476;12.91;7;2;0;Desktop
45860;5610;15.81;8;1;0;Mobile
45861;2557;40.93;24;1;0;Desktop
45862;1123;7.02;13;3;0;Tablet
45863;541;13.24;10;1;0;Mobile
45864;7353;28.61;24;1;0;Tablet
