OrderID;CustomerID;OrderDate;DeliveryDate;OrderStatus;PaymentMethod;TransactionID;ProductID;QuantityOrdered;Totalprice;DiscountsApplied;TaxApplied
10602;6684;2022-12-06 10:01:11.943;NULL;NULL;PayPal;26471;863;1;196.32;0.00;15.71
10603;233;2023-08-09 10:01:11.947;2023-08-12 10:01:11.947;Completed;Debit Card;26472;898;1;105.80;31.04;8.46
10604;222;2022-11-16 10:01:11.950;NULL;NULL;NULL;26473;437;1;136.38;0.00;10.91
10604;222;2022-11-16 10:01:11.950;NULL;NULL;NULL;26474;790;1;144.62;0.00;11.57
10604;222;2022-11-16 10:01:11.950;NULL;NULL;NULL;26475;749;1;60.26;15.05;4.82
10605;4;2025-07-11 10:01:11.950;2025-07-13 10:01:11.950;Completed;Cash on Delivery;26476;885;1;1201.36;0.00;96.11
10605;4;2025-07-11 10:01:11.950;2025-07-13 10:01:11.950;Completed;Cash on Delivery;26477;918;1;705.22;0.00;56.42
10605;4;2025-07-11 10:01:11.950;2025-07-13 10:01:11.950;Completed;Cash on Delivery;26478;178;1;1032.31;0.00;82.58
10605;4;2025-07-11 10:01:11.950;2025-07-13 10:01:11.950;Completed;Cash on Delivery;26479;942;1;51.22;14.07;4.10
10606;3484;2024-03-04 10:01:11.957;NULL;NULL;PayPal;26480;170;1;27.12;0.00;2.17
10606;3484;2024-03-04 10:01:11.957;NULL;NULL;PayPal;26481;559;1;770.99;118.91;61.68
10607;300;2024-05-03 10:01:11.957;2024-05-08 10:01:11.957;Returned;Cash on Delivery;26482;34;1;122.87;0.00;9.83
10607;300;2024-05-03 10:01:11.957;2024-05-08 10:01:11.957;Returned;Cash on Delivery;26483;291;1;123.13;0.00;9.85
10608;193;2024-04-13 10:01:11.960;2024-04-20 10:01:11.960;Completed;Credit Card;26484;794;1;151.99;0.00;12.16
10608;193;2024-04-13 10:01:11.960;2024-04-20 10:01:11.960;Completed;Credit Card;26485;199;1;111.61;0.00;8.93
10608;193;2024-04-13 10:01:11.960;2024-04-20 10:01:11.960;Completed;Credit Card;26486;256;1;170.26;0.00;13.62
10609;23;2023-12-26 10:01:11.963;NULL;NULL;Credit Card;26487;347;1;277.07;0.00;22.17
10609;23;2023-12-26 10:01:11.963;NULL;NULL;Credit Card;26488;121;1;80.66;0.00;6.45
10610;1448;2023-04-02 10:01:11.967;2023-04-10 10:01:11.967;Completed;Debit Card;26489;534;1;153.58;0.00;12.29
10610;1448;2023-04-02 10:01:11.967;2023-04-10 10:01:11.967;Completed;Debit Card;26490;32;1;290.15;0.00;23.21
10610;1448;2023-04-02 10:01:11.967;2023-04-10 10:01:11.967;Completed;Debit Card;26491;860;1;108.49;0.00;8.68
10611;582;2023-04-30 10:01:11.970;2023-05-04 10:01:11.970;Completed;PayPal;26492;856;1;119.62;0.00;9.57
10611;582;2023-04-30 10:01:11.970;2023-05-04 10:01:11.970;Completed;PayPal;26493;145;1;79.92;0.00;6.39
10611;582;2023-04-30 10:01:11.970;2023-05-04 10:01:11.970;Completed;PayPal;26494;194;1;192.30;0.00;15.38
10611;582;2023-04-30 10:01:11.970;2023-05-04 10:01:11.970;Completed;PayPal;26495;10;1;176.89;0.00;14.15
10612;8494;2023-02-03 10:01:11.977;2023-02-06 10:01:11.977;Completed;Debit Card;26496;139;1;52.42;0.00;4.19
10612;8494;2023-02-03 10:01:11.977;2023-02-06 10:01:11.977;Completed;Debit Card;26497;893;1;265.96;56.51;21.28
10612;8494;2023-02-03 10:01:11.977;2023-02-06 10:01:11.977;Completed;Debit Card;26498;945;1;1286.33;0.00;102.91
10612;8494;2023-02-03 10:01:11.977;2023-02-06 10:01:11.977;Completed;Debit Card;26499;10;1;176.89;0.00;14.15
10613;2559;2023-06-26 10:01:11.983;2023-06-30 10:01:11.983;Completed;PayPal;26500;917;1;108.82;0.00;8.71
10613;2559;2023-06-26 10:01:11.983;2023-06-30 10:01:11.983;Completed;PayPal;26501;648;1;207.11;0.00;16.57
10613;2559;2023-06-26 10:01:11.983;2023-06-30 10:01:11.983;Completed;PayPal;26502;877;1;676.17;0.00;54.09
10614;72;2025-06-06 10:01:11.987;NULL;NULL;NULL;26503;717;1;277.33;0.00;22.19
10614;72;2025-06-06 10:01:11.987;NULL;NULL;NULL;26504;343;1;228.15;0.00;18.25
10615;6354;2025-07-27 10:01:11.990;NULL;Pending;PayPal;26505;838;1;190.10;0.00;15.21
10616;303;2024-01-25 10:01:11.990;2024-01-31 10:01:11.990;Completed;Debit Card;26506;681;1;306.70;0.00;24.54
10616;303;2024-01-25 10:01:11.990;2024-01-31 10:01:11.990;Completed;Debit Card;26507;511;1;98.79;21.81;7.90
10616;303;2024-01-25 10:01:11.990;2024-01-31 10:01:11.990;Completed;Debit Card;26508;896;1;151.84;0.00;12.15
10617;500;2025-02-21 10:01:11.997;NULL;NULL;Cash on Delivery;26509;759;1;1586.86;0.00;126.95
10618;635;2024-07-08 10:01:11.997;2024-07-15 10:01:11.997;Completed;NULL;26510;938;1;1854.41;0.00;148.35
10619;7199;2025-07-22 10:01:12.000;2025-07-25 10:01:12.000;Completed;Debit Card;26511;977;1;93.66;0.00;7.49
10619;7199;2025-07-22 10:01:12.000;2025-07-25 10:01:12.000;Completed;Debit Card;26512;574;1;154.00;0.00;12.32
10620;4946;2025-05-18 10:01:12.003;2025-05-25 10:01:12.003;Completed;Credit Card;26513;450;1;1773.27;0.00;141.86
10620;4946;2025-05-18 10:01:12.003;2025-05-25 10:01:12.003;Completed;Credit Card;26514;156;1;128.28;0.00;10.26
10620;4946;2025-05-18 10:01:12.003;2025-05-25 10:01:12.003;Completed;Credit Card;26515;176;1;1527.36;0.00;122.19
10621;7;2023-05-27 10:01:12.007;NULL;NULL;Credit Card;26516;932;1;273.20;0.00;21.86
10622;7810;2023-12-09 10:01:12.007;NULL;Pending;NULL;26517;701;1;1905.49;0.00;152.44
10622;7810;2023-12-09 10:01:12.007;NULL;Pending;NULL;26518;194;1;192.30;0.00;15.38
10623;2033;2025-05-23 10:01:12.010;NULL;NULL;Debit Card;26519;553;1;67.56;0.00;5.40
10623;2033;2025-05-23 10:01:12.010;NULL;NULL;Debit Card;26520;732;1;367.72;0.00;29.42
10624;5094;2024-09-27 10:01:12.013;2024-10-01 10:01:12.013;Completed;Credit Card;26521;549;1;1123.64;0.00;89.89
10624;5094;2024-09-27 10:01:12.013;2024-10-01 10:01:12.013;Completed;Credit Card;26522;406;1;131.19;0.00;10.50
10624;5094;2024-09-27 10:01:12.013;2024-10-01 10:01:12.013;Completed;Credit Card;26523;458;1;118.61;0.00;9.49
10624;5094;2024-09-27 10:01:12.013;2024-10-01 10:01:12.013;Completed;Credit Card;26524;520;1;383.66;0.00;30.69
10625;2062;2023-09-23 10:01:12.017;NULL;NULL;Debit Card;26525;498;1;1077.29;187.54;86.18
10625;2062;2023-09-23 10:01:12.017;NULL;NULL;Debit Card;26526;854;1;81.17;0.00;6.49
10625;2062;2023-09-23 10:01:12.017;NULL;NULL;Debit Card;26527;953;1;752.08;0.00;60.17
10626;9186;2023-04-26 10:01:12.020;2023-05-02 10:01:12.020;Completed;PayPal;26528;538;1;144.75;0.00;11.58
10626;9186;2023-04-26 10:01:12.020;2023-05-02 10:01:12.020;Completed;PayPal;26529;47;1;530.56;107.08;42.44
10626;9186;2023-04-26 10:01:12.020;2023-05-02 10:01:12.020;Completed;PayPal;26530;693;1;123.44;0.00;9.88
10627;912;2024-04-13 10:01:12.020;NULL;NULL;Credit Card;26531;853;1;144.11;0.00;11.53
10627;912;2024-04-13 10:01:12.020;NULL;NULL;Credit Card;26532;417;1;26.54;0.00;2.12
10627;912;2024-04-13 10:01:12.020;NULL;NULL;Credit Card;26533;866;1;665.91;0.00;53.27
10627;912;2024-04-13 10:01:12.020;NULL;NULL;Credit Card;26534;908;1;170.06;0.00;13.60
10628;7480;2024-01-15 10:01:12.027;NULL;NULL;PayPal;26535;717;1;277.33;0.00;22.19
10629;3879;2024-06-01 10:01:12.027;NULL;NULL;Credit Card;26536;555;1;926.20;0.00;74.10
10629;3879;2024-06-01 10:01:12.027;NULL;NULL;Credit Card;26537;839;1;59.50;0.00;4.76
10630;1444;2024-04-15 10:01:12.030;NULL;NULL;PayPal;26538;120;1;184.68;0.00;14.77
10631;7673;2025-08-07 10:01:12.030;2025-08-12 10:01:12.030;Completed;Credit Card;26539;766;1;322.61;0.00;25.81
10631;7673;2025-08-07 10:01:12.030;2025-08-12 10:01:12.030;Completed;Credit Card;26540;520;1;295.94;87.72;23.68
10631;7673;2025-08-07 10:01:12.030;2025-08-12 10:01:12.030;Completed;Credit Card;26541;75;1;122.74;0.00;9.82
10632;4153;2024-05-03 10:01:12.033;2024-05-10 10:01:12.033;Completed;NULL;26542;661;1;129.69;0.00;10.38
10632;4153;2024-05-03 10:01:12.033;2024-05-10 10:01:12.033;Completed;NULL;26543;41;1;252.97;0.00;20.24
10633;6943;2023-08-25 10:01:12.037;2023-08-31 10:01:12.037;Completed;Cash on Delivery;26544;549;1;1123.64;0.00;89.89
10633;6943;2023-08-25 10:01:12.037;2023-08-31 10:01:12.037;Completed;Cash on Delivery;26545;787;1;405.82;0.00;32.47
10634;491;2023-08-10 10:01:12.040;2023-08-15 10:01:12.040;Completed;Debit Card;26546;990;1;57.22;0.00;4.58
10634;491;2023-08-10 10:01:12.040;2023-08-15 10:01:12.040;Completed;Debit Card;26547;608;1;89.43;0.00;7.15
10634;491;2023-08-10 10:01:12.040;2023-08-15 10:01:12.040;Completed;Debit Card;26548;467;1;224.74;0.00;17.98
10635;2978;2024-06-29 10:01:12.043;NULL;NULL;NULL;26549;112;1;1346.46;0.00;107.72
10635;2978;2024-06-29 10:01:12.043;NULL;NULL;NULL;26550;611;1;150.83;40.73;12.07
10636;6226;2024-10-01 10:01:12.047;2024-10-04 10:01:12.047;Completed;Credit Card;26551;216;1;51.06;6.63;4.08
10636;6226;2024-10-01 10:01:12.047;2024-10-04 10:01:12.047;Completed;Credit Card;26552;607;1;68.31;0.00;5.46
10636;6226;2024-10-01 10:01:12.047;2024-10-04 10:01:12.047;Completed;Credit Card;26553;856;1;119.62;0.00;9.57
10637;553;2022-11-11 10:01:12.050;2022-11-18 10:01:12.050;Completed;Cash on Delivery;26554;93;1;142.81;0.00;11.42
10637;553;2022-11-11 10:01:12.050;2022-11-18 10:01:12.050;Completed;Cash on Delivery;26555;942;1;65.29;0.00;5.22
10637;553;2022-11-11 10:01:12.050;2022-11-18 10:01:12.050;Completed;Cash on Delivery;26556;531;1;830.31;127.11;66.42
10637;553;2022-11-11 10:01:12.050;2022-11-18 10:01:12.050;Completed;Cash on Delivery;26557;96;1;188.30;0.00;15.06
10638;1713;2025-03-30 10:01:12.053;2025-04-05 10:01:12.053;Completed;PayPal;26558;545;1;536.99;0.00;42.96
10638;1713;2025-03-30 10:01:12.053;2025-04-05 10:01:12.053;Completed;PayPal;26559;213;12;2128.02;320.34;170.24
10639;5425;2023-12-25 10:01:12.057;2024-01-01 10:01:12.057;Completed;NULL;26560;763;1;409.78;0.00;32.78
10639;5425;2023-12-25 10:01:12.057;2024-01-01 10:01:12.057;Completed;NULL;26561;361;1;1682.22;0.00;134.58
10640;3855;2024-10-16 10:01:12.057;NULL;NULL;Cash on Delivery;26562;465;1;156.78;0.00;12.54
10640;3855;2024-10-16 10:01:12.057;NULL;NULL;Cash on Delivery;26563;149;1;38.81;0.00;3.10
10640;3855;2024-10-16 10:01:12.057;NULL;NULL;Cash on Delivery;26564;980;1;97.64;0.00;7.81
10640;3855;2024-10-16 10:01:12.057;NULL;NULL;Cash on Delivery;26565;609;1;1198.48;246.25;95.88
10641;2564;2025-05-06 10:01:12.063;NULL;NULL;Credit Card;26566;947;1;69.21;0.00;5.54
10641;2564;2025-05-06 10:01:12.063;NULL;NULL;Credit Card;26567;436;1;35.54;4.89;2.84
10641;2564;2025-05-06 10:01:12.063;NULL;NULL;Credit Card;26568;897;1;99.47;0.00;7.96
10642;30;2024-10-03 10:01:12.067;2024-10-10 10:01:12.067;Completed;Credit Card;26569;485;1;153.15;44.92;12.25
10642;30;2024-10-03 10:01:12.067;2024-10-10 10:01:12.067;Completed;Credit Card;26570;657;1;437.49;30.01;35.00
10643;3728;2023-11-24 10:01:12.067;2023-12-02 10:01:12.067;Completed;Credit Card;26571;711;1;207.20;0.00;16.58
10643;3728;2023-11-24 10:01:12.067;2023-12-02 10:01:12.067;Completed;Credit Card;26572;91;1;463.27;0.00;37.06
10643;3728;2023-11-24 10:01:12.067;2023-12-02 10:01:12.067;Completed;Credit Card;26573;801;1;1030.34;0.00;82.43
10644;1627;2025-05-11 10:01:12.070;NULL;NULL;Credit Card;26574;716;1;981.18;0.00;78.49
10644;1627;2025-05-11 10:01:12.070;NULL;NULL;Credit Card;26575;463;1;398.69;0.00;31.90
10644;1627;2025-05-11 10:01:12.070;NULL;NULL;Credit Card;26576;34;1;98.96;23.91;7.92
10644;1627;2025-05-11 10:01:12.070;NULL;NULL;Credit Card;26577;505;1;101.64;0.00;8.13
10645;3279;2023-05-07 10:01:12.077;NULL;NULL;Debit Card;26578;84;1;332.22;0.00;26.58
10645;3279;2023-05-07 10:01:12.077;NULL;NULL;Debit Card;26579;116;1;121.89;0.00;9.75
10645;3279;2023-05-07 10:01:12.077;NULL;NULL;Debit Card;26580;356;1;329.54;0.00;26.36
10645;3279;2023-05-07 10:01:12.077;NULL;NULL;Debit Card;26581;700;1;336.99;0.00;26.96
10646;7608;2025-07-14 10:01:12.080;2025-07-19 10:01:12.080;Completed;NULL;26582;505;1;101.64;0.00;8.13
10646;7608;2025-07-14 10:01:12.080;2025-07-19 10:01:12.080;Completed;NULL;26583;398;1;123.78;0.00;9.90
10647;9331;2023-07-20 10:01:12.080;NULL;NULL;Credit Card;26584;672;1;75.19;0.00;6.02
10647;9331;2023-07-20 10:01:12.080;NULL;NULL;Credit Card;26585;234;1;516.81;0.00;41.34
10647;9331;2023-07-20 10:01:12.080;NULL;NULL;Credit Card;26586;119;5;5063.35;0.00;405.07
10648;639;2025-06-14 10:01:12.083;NULL;NULL;Cash on Delivery;26587;251;1;269.07;0.00;21.53
10649;295;2024-01-23 10:01:12.087;NULL;NULL;Debit Card;26588;432;1;321.38;0.00;25.71
10649;295;2024-01-23 10:01:12.087;NULL;NULL;Debit Card;26589;223;1;95.21;0.00;7.62
10649;295;2024-01-23 10:01:12.087;NULL;NULL;Debit Card;26590;62;1;77.52;0.00;6.20
10650;261;2023-12-22 10:01:12.090;2023-12-25 10:01:12.090;Completed;Credit Card;26591;317;1;126.72;12.79;10.14
10650;261;2023-12-22 10:01:12.090;2023-12-25 10:01:12.090;Completed;Credit Card;26592;422;1;249.98;29.45;20.00
10651;6086;2024-03-24 10:01:12.093;2024-03-30 10:01:12.093;Completed;Cash on Delivery;26593;548;1;140.58;0.00;11.25
10651;6086;2024-03-24 10:01:12.093;2024-03-30 10:01:12.093;Completed;Cash on Delivery;26594;227;1;917.69;0.00;73.42
10651;6086;2024-03-24 10:01:12.093;2024-03-30 10:01:12.093;Completed;Cash on Delivery;26595;574;1;154.00;0.00;12.32
10651;6086;2024-03-24 10:01:12.093;2024-03-30 10:01:12.093;Completed;Cash on Delivery;26596;457;1;197.87;0.00;15.83
10652;364;2025-06-04 10:01:12.097;NULL;NULL;PayPal;26597;359;1;91.75;0.00;7.34
10652;364;2025-06-04 10:01:12.097;NULL;NULL;PayPal;26598;936;1;1439.53;0.00;115.16
10652;364;2025-06-04 10:01:12.097;NULL;NULL;PayPal;26599;626;1;40.67;0.00;3.25
10652;364;2025-06-04 10:01:12.097;NULL;NULL;PayPal;26600;155;1;474.73;0.00;37.98
10653;6523;2024-02-01 10:01:12.100;2024-02-04 10:01:12.100;Completed;Credit Card;26601;394;1;90.38;0.00;7.23
10653;6523;2024-02-01 10:01:12.100;2024-02-04 10:01:12.100;Completed;Credit Card;26602;292;1;911.85;0.00;72.95
10653;6523;2024-02-01 10:01:12.100;2024-02-04 10:01:12.100;Completed;Credit Card;26603;165;1;437.68;0.00;35.01
10654;5742;2023-06-04 10:01:12.103;2023-06-09 10:01:12.103;Completed;Cash on Delivery;26604;567;1;115.90;17.55;9.27
10654;5742;2023-06-04 10:01:12.103;2023-06-09 10:01:12.103;Completed;Cash on Delivery;26605;762;1;114.80;17.72;9.18
10654;5742;2023-06-04 10:01:12.103;2023-06-09 10:01:12.103;Completed;Cash on Delivery;26606;873;1;1316.71;0.00;105.34
10655;6188;2023-12-27 10:01:12.110;2024-01-02 10:01:12.110;Completed;Credit Card;26607;857;1;121.89;0.00;9.75
10655;6188;2023-12-27 10:01:12.110;2024-01-02 10:01:12.110;Completed;Credit Card;26608;732;1;367.72;0.00;29.42
10655;6188;2023-12-27 10:01:12.110;2024-01-02 10:01:12.110;Completed;Credit Card;26609;780;1;1078.89;0.00;86.31
10656;8727;2025-02-09 10:01:12.110;NULL;NULL;NULL;26610;113;1;349.06;0.00;27.92
10656;8727;2025-02-09 10:01:12.110;NULL;NULL;NULL;26611;939;1;81.90;24.81;6.55
10657;36;2023-03-15 10:01:12.113;NULL;NULL;Cash on Delivery;26612;215;1;33.52;0.00;2.68
10657;36;2023-03-15 10:01:12.113;NULL;NULL;Cash on Delivery;26613;607;1;68.31;0.00;5.46
10657;36;2023-03-15 10:01:12.113;NULL;NULL;Cash on Delivery;26614;673;1;280.06;70.33;22.40
10658;2603;2023-08-05 10:01:12.117;2023-08-07 10:01:12.117;Completed;Debit Card;26615;370;2;235.16;0.00;18.81
10658;2603;2023-08-05 10:01:12.117;2023-08-07 10:01:12.117;Completed;Debit Card;26616;426;1;917.11;0.00;73.37
10658;2603;2023-08-05 10:01:12.117;2023-08-07 10:01:12.117;Completed;Debit Card;26617;122;1;88.52;0.00;7.08
10659;6506;2023-05-21 10:01:12.120;NULL;NULL;NULL;26618;311;1;1022.34;108.41;81.79
10660;2446;2022-10-30 10:01:12.123;NULL;NULL;PayPal;26619;188;1;62.46;0.00;5.00
10660;2446;2022-10-30 10:01:12.123;NULL;NULL;PayPal;26620;135;1;1174.63;0.00;93.97
10661;9953;2023-02-25 10:01:12.127;2023-02-27 10:01:12.127;Completed;Debit Card;26621;554;1;470.15;0.00;37.61
10662;2279;2024-05-01 10:01:12.127;2024-05-05 10:01:12.127;Completed;NULL;26622;86;16;2935.76;466.16;234.86
10662;2279;2024-05-01 10:01:12.127;2024-05-05 10:01:12.127;Completed;NULL;26623;709;1;50.87;0.00;4.07
10662;2279;2024-05-01 10:01:12.127;2024-05-05 10:01:12.127;Completed;NULL;26624;169;1;356.61;87.02;28.53
10663;4832;2024-09-22 10:01:12.130;2024-09-27 10:01:12.130;Completed;NULL;26625;945;1;1286.33;0.00;102.91
10663;4832;2024-09-22 10:01:12.130;2024-09-27 10:01:12.130;Completed;NULL;26626;413;1;284.98;0.00;22.80
10663;4832;2024-09-22 10:01:12.130;2024-09-27 10:01:12.130;Completed;NULL;26627;754;1;239.73;0.00;19.18
10663;4832;2024-09-22 10:01:12.130;2024-09-27 10:01:12.130;Completed;NULL;26628;787;1;405.82;0.00;32.47
10664;1999;2024-01-08 10:01:12.133;NULL;NULL;Debit Card;26629;907;1;1189.55;270.28;95.16
10664;1999;2024-01-08 10:01:12.133;NULL;NULL;Debit Card;26630;728;1;155.27;0.00;12.42
10664;1999;2024-01-08 10:01:12.133;NULL;NULL;Debit Card;26631;323;1;679.93;0.00;54.39
10664;1999;2024-01-08 10:01:12.133;NULL;NULL;Debit Card;26632;618;1;81.30;0.00;6.50
10665;1399;2023-11-21 10:01:12.140;2023-11-26 10:01:12.140;Completed;Credit Card;26633;835;1;1266.08;216.35;101.29
10665;1399;2023-11-21 10:01:12.140;2023-11-26 10:01:12.140;Completed;Credit Card;26634;457;1;186.07;11.80;14.89
10666;2195;2023-12-11 10:01:12.140;2023-12-15 10:01:12.140;Completed;Debit Card;26635;876;1;49.81;0.00;3.98
10666;2195;2023-12-11 10:01:12.140;2023-12-15 10:01:12.140;Completed;Debit Card;26636;783;1;49.63;0.00;3.97
10666;2195;2023-12-11 10:01:12.140;2023-12-15 10:01:12.140;Completed;Debit Card;26637;256;1;170.26;0.00;13.62
10666;2195;2023-12-11 10:01:12.140;2023-12-15 10:01:12.140;Completed;Debit Card;26638;637;1;147.28;0.00;11.78
10667;7650;2025-09-16 10:01:12.147;2025-09-22 10:01:12.147;Completed;Credit Card;26639;156;1;128.28;0.00;10.26
10667;7650;2025-09-16 10:01:12.147;2025-09-22 10:01:12.147;Completed;Credit Card;26640;423;1;1343.97;0.00;107.52
10667;7650;2025-09-16 10:01:12.147;2025-09-22 10:01:12.147;Completed;Credit Card;26641;236;1;377.01;121.93;30.16
10667;7650;2025-09-16 10:01:12.147;2025-09-22 10:01:12.147;Completed;Credit Card;26642;199;1;111.61;0.00;8.93
10668;6391;2023-07-14 10:01:12.150;2023-07-17 10:01:12.150;Completed;Credit Card;26643;22;1;151.23;0.00;12.10
10669;4085;2024-01-01 10:01:12.153;2024-01-09 10:01:12.153;Completed;NULL;26644;149;1;38.81;0.00;3.10
10669;4085;2024-01-01 10:01:12.153;2024-01-09 10:01:12.153;Completed;NULL;26645;438;1;490.20;70.26;39.22
10669;4085;2024-01-01 10:01:12.153;2024-01-09 10:01:12.153;Completed;NULL;26646;634;1;33.87;0.00;2.71
10669;4085;2024-01-01 10:01:12.153;2024-01-09 10:01:12.153;Completed;NULL;26647;114;1;144.78;0.00;11.58
10670;7958;2025-05-12 10:01:12.160;NULL;NULL;PayPal;26648;300;1;297.09;0.00;23.77
10671;1104;2022-10-13 10:01:12.163;NULL;NULL;Debit Card;26649;402;1;211.78;0.00;16.94
10671;1104;2022-10-13 10:01:12.163;NULL;NULL;Debit Card;26650;28;1;187.00;12.27;14.96
10671;1104;2022-10-13 10:01:12.163;NULL;NULL;Debit Card;26651;129;1;1273.71;254.64;101.90
10672;25;2024-04-09 10:01:12.167;2024-04-12 10:01:12.167;Completed;NULL;26652;260;1;1276.80;125.97;102.14
10672;25;2024-04-09 10:01:12.167;2024-04-12 10:01:12.167;Completed;NULL;26653;777;1;276.60;0.00;22.13
10672;25;2024-04-09 10:01:12.167;2024-04-12 10:01:12.167;Completed;NULL;26654;232;1;115.90;0.00;9.27
10673;3951;2023-01-02 10:01:12.170;2023-01-10 10:01:12.170;Completed;NULL;26655;258;1;187.21;0.00;14.98
10673;3951;2023-01-02 10:01:12.170;2023-01-10 10:01:12.170;Completed;NULL;26656;893;1;322.47;0.00;25.80
10673;3951;2023-01-02 10:01:12.170;2023-01-10 10:01:12.170;Completed;NULL;26657;933;1;1299.03;0.00;103.92
10673;3951;2023-01-02 10:01:12.170;2023-01-10 10:01:12.170;Completed;NULL;26658;992;1;26.84;3.03;2.15
10674;1;2024-07-15 10:01:12.177;2024-07-17 10:01:12.177;Completed;PayPal;26659;786;1;157.54;41.20;12.60
10674;1;2024-07-15 10:01:12.177;2024-07-17 10:01:12.177;Completed;PayPal;26660;483;1;109.72;0.00;8.78
10674;1;2024-07-15 10:01:12.177;2024-07-17 10:01:12.177;Completed;PayPal;26661;265;1;126.98;36.65;10.16
10674;1;2024-07-15 10:01:12.177;2024-07-17 10:01:12.177;Completed;PayPal;26662;476;1;66.86;0.00;5.35
10675;810;2025-02-07 10:01:12.180;2025-02-10 10:01:12.180;Completed;NULL;26663;903;1;166.39;17.10;13.31
10675;810;2025-02-07 10:01:12.180;2025-02-10 10:01:12.180;Completed;NULL;26664;415;1;565.68;0.00;45.25
10675;810;2025-02-07 10:01:12.180;2025-02-10 10:01:12.180;Completed;NULL;26665;678;1;324.17;81.60;25.93
10675;810;2025-02-07 10:01:12.180;2025-02-10 10:01:12.180;Completed;NULL;26666;693;1;107.77;15.67;8.62
10676;9058;2024-06-02 10:01:12.183;NULL;NULL;Credit Card;26667;622;1;337.84;74.73;27.03
10676;9058;2024-06-02 10:01:12.183;NULL;NULL;Credit Card;26668;457;1;197.87;0.00;15.83
10677;4147;2022-12-25 10:01:12.187;NULL;NULL;Credit Card;26669;970;1;610.92;0.00;48.87
10678;4;2025-06-11 10:01:12.187;2025-06-13 10:01:12.187;Completed;NULL;26670;223;1;95.21;0.00;7.62
10679;4887;2025-06-07 10:01:12.190;2025-06-14 10:01:12.190;Completed;Debit Card;26671;188;1;62.46;0.00;5.00
10679;4887;2025-06-07 10:01:12.190;2025-06-14 10:01:12.190;Completed;Debit Card;26672;306;1;732.34;0.00;58.59
10679;4887;2025-06-07 10:01:12.190;2025-06-14 10:01:12.190;Completed;Debit Card;26673;449;1;160.00;0.00;12.80
10679;4887;2025-06-07 10:01:12.190;2025-06-14 10:01:12.190;Completed;Debit Card;26674;143;1;311.60;0.00;24.93
10680;2789;2024-10-22 10:01:12.193;2024-10-30 10:01:12.193;Completed;NULL;26675;165;1;383.80;53.88;30.70
10680;2789;2024-10-22 10:01:12.193;2024-10-30 10:01:12.193;Completed;NULL;26676;608;1;89.43;0.00;7.15
10681;2162;2024-01-22 10:01:12.197;NULL;NULL;NULL;26677;127;1;489.20;0.00;39.14
10681;2162;2024-01-22 10:01:12.197;NULL;NULL;NULL;26678;939;1;82.34;24.37;6.59
10682;7558;2024-07-28 10:01:12.197;2024-07-30 10:01:12.197;Completed;NULL;26679;164;1;162.85;0.00;13.03
10683;2115;2024-11-14 10:01:12.200;NULL;NULL;PayPal;26680;570;1;1565.09;0.00;125.21
10684;2848;2023-04-09 10:01:12.200;NULL;NULL;PayPal;26681;348;1;38.79;0.00;3.10
10684;2848;2023-04-09 10:01:12.200;NULL;NULL;PayPal;26682;22;1;116.88;34.35;9.35
10684;2848;2023-04-09 10:01:12.200;NULL;NULL;PayPal;26683;416;1;870.61;0.00;69.65
10685;3709;2023-02-07 10:01:12.203;2023-02-14 10:01:12.203;Completed;NULL;26684;257;1;111.36;0.00;8.91
10685;3709;2023-02-07 10:01:12.203;2023-02-14 10:01:12.203;Completed;NULL;26685;808;1;10.07;1.95;0.81
10685;3709;2023-02-07 10:01:12.203;2023-02-14 10:01:12.203;Completed;NULL;26686;402;1;211.78;0.00;16.94
10685;3709;2023-02-07 10:01:12.203;2023-02-14 10:01:12.203;Completed;NULL;26687;959;1;116.04;0.00;9.28
10686;128;2023-02-12 10:01:12.207;2023-02-19 10:01:12.207;Completed;Debit Card;26688;780;1;1078.89;0.00;86.31
10686;128;2023-02-12 10:01:12.207;2023-02-19 10:01:12.207;Completed;Debit Card;26689;23;1;88.11;21.55;7.05
